"info__year","info__version","info__description","info__contributor","info__url","info__date_created","licenses__id","licenses__url","licenses__name","categories__id","categories__name","categories__supercategory","images__id","images__license","images__file_name","images__height","images__width","images__date_captured","annotations__id","annotations__image_id","annotations__category_id","annotations__bbox__001","annotations__bbox__002","annotations__bbox__003","annotations__bbox__004","annotations__area","annotations__iscrowd"
"","","","","","","","","","","","","","","","","","","1972","701","1","314","141","44.17","104.29","4606.489","0"
"","","","","","","","","","","","","","","","","","","1973","701","1","245","134","59.42","131.43","7809.571","0"
"","","","","","","","","","","","","","","","","","","1974","701","1","194","132","49.91","124.76","6226.772","0"
"","","","","","","","","","","","","","","","","","","1975","701","1","84","126","60.41","136.67","8256.235","0"
"","","","","","","","","","","","","","","","","","","1976","701","1","7","127","51.39","122.86","6313.775","0"
"","","","","","","","","","","","","","","","","","","1977","701","1","55","155","42.43","88.65","3761.42","0"
"","","","","","","","","","","","","","","","","","","1978","701","1","64","129","52.42","129.08","6766.374","0"
"","","","","","","","","","","","","","","","","","","1979","702","4","1","1","288.88","574.68","166013.558","0"
"","","","","","","","","","","","","","","","","","","1980","702","3","280","0","126.7","255.17","32330.039","0"
"","","","","","","","","","","","","","","","","","","1981","703","1","32","107","133.74","206.67","27640.046","0"
"","","","","","","","","","","","","","","","","","","1982","703","1","274","69","164.63","205.24","33788.661","0"
"","","","","","","","","","","","","","","","","","","1983","703","1","134","91","98.49","163.33","16086.372","0"
"","","","","","","","","","","","","","","","","","","1984","704","2","161","0","101.6","191","19405.6","0"
"","","","","","","","","","","","","","","","","","","1985","704","2","63","22","80.24","170.29","13664.07","0"
"","","","","","","","","","","","","","","","","","","1986","705","1","294","97","60.36","124.76","7530.514","0"
"","","","","","","","","","","","","","","","","","","1987","705","1","217","85","66.09","132.86","8780.717","0"
"","","","","","","","","","","","","","","","","","","1988","705","3","263","120","16.45","55.78","917.581","0"
"","","","","","","","","","","","","","","","","","","1989","706","2","1153","520","444.39","1170","519936.3","0"
"","","","","","","","","","","","","","","","","","","1990","706","2","788","670","344.5","995","342777.5","0"
"","","","","","","","","","","","","","","","","","","1991","706","3","6","555","464.65","1245","578489.25","0"
"","","","","","","","","","","","","","","","","","","1992","706","3","1653","630","146.6","320","46912","0"
"","","","","","","","","","","","","","","","","","","1993","706","3","1548","595","111.87","347.5","38874.825","0"
"","","","","","","","","","","","","","","","","","","1994","706","3","1141","572","237.6","668.81","158909.256","0"
"","","","","","","","","","","","","","","","","","","1995","706","3","1008","620","152.21","332.77","50650.922","0"
"","","","","","","","","","","","","","","","","","","1996","706","3","1438","607","95.76","293.93","28146.737","0"
"","","","","","","","","","","","","","","","","","","1997","707","4","18","84","24.7","57.36","1416.792","0"
"","","","","","","","","","","","","","","","","","","1998","707","4","62","88","24.5","55.45","1358.525","0"
"","","","","","","","","","","","","","","","","","","1999","707","2","44","77","20.13","65.68","1322.138","0"
"","","","","","","","","","","","","","","","","","","2000","708","2","312","189","86.93","176.47","15340.537","0"
"","","","","","","","","","","","","","","","","","","2001","708","2","403","209","56.33","158.24","8913.659","0"
"","","","","","","","","","","","","","","","","","","2002","708","3","199","187","46.97","100","4697","0"
"","","","","","","","","","","","","","","","","","","2003","708","3","159","204","39.33","98.24","3863.779","0"
"","","","","","","","","","","","","","","","","","","2004","708","3","109","198","42.87","114.71","4917.618","0"
"","","","","","","","","","","","","","","","","","","2005","708","3","4","179","29.41","77.47","2278.393","0"
"","","","","","","","","","","","","","","","","","","2006","708","3","27","178","24.68","79.6","1964.528","0"
"","","","","","","","","","","","","","","","","","","2007","709","1","175","130","68.01","141.43","9618.654","0"
"","","","","","","","","","","","","","","","","","","2008","709","1","243","142","62.75","135.24","8486.31","0"
"","","","","","","","","","","","","","","","","","","2009","710","1","131","89","57.94","110.8","6419.752","0"
"","","","","","","","","","","","","","","","","","","2010","710","1","269","72","43.11","64.4","2776.284","0"
"","","","","","","","","","","","","","","","","","","2011","710","1","162","80","54.73","106.8","5845.164","0"
"","","","","","","","","","","","","","","","","","","2012","710","1","137","143","60.66","126.8","7691.688","0"
"","","","","","","","","","","","","","","","","","","2013","710","1","198","142","51.53","127.6","6575.228","0"
"","","","","","","","","","","","","","","","","","","2014","710","1","268","137","44.31","132.8","5884.368","0"
"","","","","","","","","","","","","","","","","","","2015","710","1","327","139","87.29","130.8","11417.532","0"
"","","","","","","","","","","","","","","","","","","2016","710","1","405","141","43.48","128.8","5600.224","0"
"","","","","","","","","","","","","","","","","","","2017","710","1","1","15","36.38","137.6","5005.888","0"
"","","","","","","","","","","","","","","","","","","2018","710","1","41","133","43.76","132.74","5808.702","0"
"","","","","","","","","","","","","","","","","","","2019","710","1","78","171","68.34","98.31","6718.505","0"
"","","","","","","","","","","","","","","","","","","2020","710","1","309","82","34.06","185.87","6330.732","0"
"","","","","","","","","","","","","","","","","","","2021","711","4","207","12","237","289","68493","0"
"","","","","","","","","","","","","","","","","","","2022","711","1","105","104","127.96","171.52","21947.699","0"
"","","","","","","","","","","","","","","","","","","2023","712","4","453","268","133.63","194.22","25953.619","0"
"","","","","","","","","","","","","","","","","","","2024","712","4","777","282","117.52","180","21153.6","0"
"","","","","","","","","","","","","","","","","","","2025","712","3","750","231","71.96","219.86","15821.126","0"
"","","","","","","","","","","","","","","","","","","2026","712","3","823","226","75.6","159.14","12030.984","0"
"","","","","","","","","","","","","","","","","","","2027","712","3","488","225","66.22","101.86","6745.169","0"
"","","","","","","","","","","","","","","","","","","2028","713","1","197","62","105","258","27090","0"
"","","","","","","","","","","","","","","","","","","2029","713","1","334","36","83","211","17513","0"
"","","","","","","","","","","","","","","","","","","2030","713","1","140","9","87.28","152.62","13320.674","0"
"","","","","","","","","","","","","","","","","","","2031","714","3","276","277","19.9","47.06","936.494","0"
"","","","","","","","","","","","","","","","","","","2032","714","3","294","279","17.54","47.06","825.432","0"
"","","","","","","","","","","","","","","","","","","2033","715","1","7","95","82.56","168.67","13925.395","0"
"","","","","","","","","","","","","","","","","","","2034","715","1","179","34","80.86","240","19406.4","0"
"","","","","","","","","","","","","","","","","","","2035","715","1","331","0","96.06","293.33","28177.28","0"
"","","","","","","","","","","","","","","","","","","2036","715","1","276","82","67.97","169.45","11517.516","0"
"","","","","","","","","","","","","","","","","","","2037","715","1","136","116","82.98","149.38","12395.552","0"
"","","","","","","","","","","","","","","","","","","2038","716","4","157","82","42.43","65.36","2773.225","0"
"","","","","","","","","","","","","","","","","","","2039","717","4","52","49","336","851.25","286020","0"
"","","","","","","","","","","","","","","","","","","2040","718","1","154","68","65.38","185","12095.3","0"
"","","","","","","","","","","","","","","","","","","2041","718","1","243","51","68.08","195.45","13306.236","0"
"","","","","","","","","","","","","","","","","","","2042","718","1","343","66","96.23","217.27","20907.892","0"
"","","","","","","","","","","","","","","","","","","2043","719","4","158","142","250.63","346.92","86948.56","0"
"","","","","","","","","","","","","","","","","","","2044","720","2","183","13","55.8","169.61","9464.238","0"
"","","","","","","","","","","","","","","","","","","2045","720","2","136","19","53","159.72","8465.16","0"
"","","","","","","","","","","","","","","","","","","2046","721","1","174","169","70.5","173.53","12233.865","0"
"","","","","","","","","","","","","","","","","","","2047","721","1","249","173","70.48","191.18","13474.366","0"
"","","","","","","","","","","","","","","","","","","2048","721","3","308","109","94.58","245.88","23255.33","0"
"","","","","","","","","","","","","","","","","","","2049","721","3","21","113","58.18","122.94","7152.649","0"
"","","","","","","","","","","","","","","","","","","2050","721","3","87","156","19.35","41.76","808.056","0"
"","","","","","","","","","","","","","","","","","","2051","722","2","69","558","88.56","262.5","23247","0"
"","","","","","","","","","","","","","","","","","","2052","722","4","204","549","54.78","130","7121.4","0"
"","","","","","","","","","","","","","","","","","","2053","723","4","80","6","493","374","184382","0"
"","","","","","","","","","","","","","","","","","","2054","724","2","442","17","145.71","390.94","56963.867","0"
"","","","","","","","","","","","","","","","","","","2055","724","3","18","148","16.36","37.43","612.355","0"
"","","","","","","","","","","","","","","","","","","2056","725","2","249","56","120.95","337.22","40786.759","0"
"","","","","","","","","","","","","","","","","","","2057","725","3","143","152","30.41","90.38","2748.456","0"
"","","","","","","","","","","","","","","","","","","2058","726","4","126","47","65.96","125.74","8293.81","0"
"","","","","","","","","","","","","","","","","","","2059","727","3","86","248","79.85","258.18","20615.673","0"
"","","","","","","","","","","","","","","","","","","2060","727","1","156","313","65.29","199.09","12998.586","0"
